STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/9/1998,0,",,E",50,"H,,S",60,",,E",43,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/10/1998,0,",,E",54,"H,,S",63,",,E",45,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/11/1998,0,",,E",48,"H,,S",58,",,E",46,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/12/1998,0,",,E",47,"H,,S",57,",,E",39,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/13/1998,0,",,E",53,"H,,S",60,",,E",44,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/14/1998,0,",,E",53,"H,,S",61,",,E",49,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/15/1998,0,",,E",51,"H,,S",61,",,E",46,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/16/1998,0,",,E",53,"H,,S",60,",,E",47,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/17/1998,0,",,E",53,"H,,S",60,",,E",47,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/18/1998,0,",,E",53,"H,,S",58,",,E",48,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/19/1998,0,",,E",52,"H,,S",56,",,E",51,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/20/1998,0.17,",,E",54,"H,,S",59,",,E",47,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/21/1998,0.26,",,E",54,"H,,S",58,",,E",48,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/22/1998,0,",,E",52,"H,,S",58,",,E",48,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/23/1998,0.18,",,E",49,"H,,S",58,",,E",42,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/24/1998,0,",,E",49,"H,,S",54,",,E",45,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/25/1998,0,",,E",48,"H,,S",53,",,E",44,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/26/1998,0,",,E",44,"H,,S",47,",,E",43,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/27/1998,0.04,",,E",43,"H,,S",45,",,E",42,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/28/1998,0,",,E",46,"H,,S",51,",,E",42,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/29/1998,0,",,E",47,"H,,S",54,",,E",38,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/30/1998,0,",,E",47,"H,,S",54,",,E",44,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/31/1998,0,",,E",47,"H,,S",56,",,E",40,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/1/1998,0.41,",,E",53,"H,,S",57,",,E",44,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/2/1998,0.05,",,E",57,"H,,S",62,",,E",54,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/3/1998,0,",,E",55,"H,,S",64,",,E",50,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/4/1998,0.08,",,E",58,"H,,S",62,",,E",50,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/5/1998,0.28,",,E",60,"H,,S",64,",,E",57,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/6/1998,0.17,",,E",50,"H,,S",57,",,E",48,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/7/1998,0,",,E",48,"H,,S",53,",,E",45,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/8/1998,0,",,E",47,"H,,S",54,",,E",42,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/9/1998,0,",,E",45,"H,,S",52,",,E",41,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/10/1998,0,",,E",46,"H,,S",52,",,E",42,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/11/1998,0,",,E",49,"H,,S",60,",,E",38,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/12/1998,0,",,E",51,"H,,S",63,",,E",41,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/13/1998,0,",,E",55,"H,,S",66,",,E",47,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/14/1998,0,",,E",56,"H,,S",64,",,E",49,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/15/1998,0,",,E",53,"H,,S",60,",,E",44,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/16/1998,0,",,E",55,"H,,S",65,",,E",46,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/17/1998,0,",,E",57,"H,,S",65,",,E",50,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/18/1998,0.01,",,E",52,"H,,S",59,",,E",48,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/19/1998,0,",,E",49,"H,,S",55,",,E",45,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/20/1998,0,",,E",50,"H,,S",60,",,E",39,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/21/1998,0,",,E",53,"H,,S",65,",,E",43,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/22/1998,0,",,E",53,"H,,S",64,",,E",43,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/23/1998,0,",,E",53,"H,,S",62,",,E",43,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/24/1998,0,",,E",54,"H,,S",63,",,E",47,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/25/1998,0,",,E",54,"H,,S",63,",,E",46,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/26/1998,0,",,E",54,"H,,S",60,",,E",51,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/27/1998,0,",,E",52,"H,,S",58,",,E",48,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,2/28/1998,0,",,E",54,"H,,S",63,",,E",45,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/1/1998,0,",,E",56,"H,,S",64,",,E",49,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/2/1998,0,",,E",58,"H,,S",68,",,E",47,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/3/1998,0,",,E",56,"H,,S",65,",,E",50,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/4/1998,0,",,E",55,"H,,S",64,",,E",45,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/5/1998,0,",,E",58,"H,,S",64,",,E",52,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/6/1998,0,",,E",60,"H,,S",68,",,E",55,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/7/1998,0,",,E",54,"H,,S",63,",,E",47,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/8/1998,0,",,E",55,"H,,S",63,",,E",47,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/9/1998,0,",,E",58,"H,,S",64,",,E",51,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/10/1998,0.26,",,E",56,"H,,S",62,",,E",54,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/11/1998,0.52,",,E",45,"H,,S",54,",,E",43,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/12/1998,0,",,E",47,"H,,S",54,",,E",40,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/13/1998,0,",,E",51,"H,,S",57,",,E",49,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/14/1998,0,",,E",51,"H,,S",58,",,E",44,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/15/1998,0.01,",,E",51,"H,,S",55,",,E",48,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/16/1998,0,",,E",45,"H,,S",51,",,E",43,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/17/1998,0.19,",,E",42,"H,,S",49,",,E",37,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/18/1998,0.02,",,E",41,"H,,S",46,",,E",36,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/19/1998,0,",,E",46,"H,,S",56,",,E",37,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/20/1998,0.04,",,E",48,"H,,S",59,",,E",41,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/21/1998,0,",,E",49,"H,,S",55,",,E",44,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/22/1998,0.01,",,E",45,"H,,S",51,",,E",39,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/23/1998,0,",,E",43,"H,,S",50,",,E",38,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/24/1998,0,",,E",45,"H,,S",53,",,E",35,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/25/1998,0.96,",,E",44,"H,,S",48,",,E",41,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/26/1998,5.59,",,E",43,"H,,S",47,",,E",41,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/27/1998,0.42,",,E",44,"H,,S",50,",,E",39,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/28/1998,0.06,",,E",45,"H,,S",48,",,E",43,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/29/1998,0,",,E",50,"H,,S",61,",,E",38,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/30/1998,0,",,E",49,"H,,S",57,",,E",41,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,3/31/1998,0,",,E",50,"H,,S",55,",,E",45,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/1/1998,0,",,E",51,"H,,S",60,",,E",42,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/2/1998,0,",,E",54,"H,,S",63,",,E",44,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/3/1998,0,",,E",58,"H,,S",68,",,E",50,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/4/1998,0,",,E",59,"H,,S",67,",,E",49,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/5/1998,0,",,E",60,"H,,S",67,",,E",50,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/6/1998,0,",,E",60,"H,,S",65,",,E",54,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/7/1998,0,",,E",58,"H,,S",64,",,E",52,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/8/1998,0,",,E",61,"H,,S",69,",,E",52,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/9/1998,0,",,E",67,"H,,S",75,",,E",55,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/10/1998,0,",,E",67,"H,,S",74,",,E",62,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/11/1998,0,",,E",64,"H,,S",71,",,E",56,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/12/1998,0,",,E",66,"H,,S",75,",,E",54,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/13/1998,0,",,E",65,"H,,S",71,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/14/1998,0,",,E",61,"H,,S",70,",,E",55,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/15/1998,0,",,E",62,"H,,S",74,",,E",50,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/16/1998,0,",,E",62,"H,,S",74,",,E",50,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/17/1998,0,",,E",63,"H,,S",70,",,E",54,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/18/1998,0,",,E",64,"H,,S",72,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/19/1998,0,",,E",62,"H,,S",71,",,E",56,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/20/1998,0,",,E",62,"H,,S",69,",,E",54,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/21/1998,0,",,E",61,"H,,S",68,",,E",54,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/22/1998,0,",,E",62,"H,,S",72,",,E",55,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/23/1998,0,",,E",62,"H,,S",67,",,E",51,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/24/1998,0,",,E",60,"H,,S",65,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/25/1998,0.3,",,E",54,"H,,S",60,",,E",52,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/26/1998,0,",,E",56,"H,,S",64,",,E",46,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/27/1998,0,",,E",62,"H,,S",70,",,E",55,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/28/1998,0,",,E",61,"H,,S",68,",,E",52,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/29/1998,0.11,",,E",59,"H,,S",61,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,4/30/1998,0,",,E",61,"H,,S",68,",,E",54,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/1/1998,0,",,E",62,"H,,S",69,",,E",52,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/2/1998,0,",,E",66,"H,,S",73,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/3/1998,0.09,",,E",68,"H,,S",74,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/4/1998,0,",,E",67,"H,,S",71,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/5/1998,0,",,E",66,"H,,S",73,",,E",57,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/6/1998,0,",,E",65,"H,,S",72,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/7/1998,0,",,E",66,"H,,S",74,",,E",56,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/8/1998,0,",,E",69,"H,,S",75,",,E",61,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/9/1998,0.2,",,E",62,"H,,S",68,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/10/1998,0,",,E",64,"H,,S",71,",,E",61,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/11/1998,0,",,E",65,"H,,S",72,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/12/1998,0,",,E",66,"H,,S",73,",,E",62,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/13/1998,0.01,",,E",67,"H,,S",76,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/14/1998,0,",,E",68,"H,,S",80,",,E",55,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/15/1998,0,",,E",67,"H,,S",78,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/16/1998,0,",,E",67,"H,,S",72,",,E",63,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/17/1998,0,",,E",67,"H,,S",73,",,E",63,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/18/1998,0.02,",,E",65,"H,,S",71,",,E",63,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/19/1998,0.02,",,E",63,"H,,S",68,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/20/1998,0,",,E",67,"H,,S",76,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/21/1998,0,",,E",67,"H,,S",75,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/22/1998,0,",,E",69,"H,,S",77,",,E",63,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/23/1998,0,",,E",68,"H,,S",76,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/24/1998,0,",,E",68,"H,,S",74,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/25/1998,0,",,E",69,"H,,S",74,",,E",61,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/26/1998,0,",,E",72,"H,,S",77,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/27/1998,0,",,E",72,"H,,S",81,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/28/1998,0,",,E",72,"H,,S",80,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/29/1998,0.09,",,E",68,"H,,S",76,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/30/1998,0,",,E",70,"H,,S",80,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/31/1998,0,",,E",71,"H,,S",78,",,E",63,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/1/1998,0,",,E",74,"H,,S",81,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/2/1998,0,",,E",75,"H,,S",84,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/3/1998,0,",,E",77,"H,,S",87,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/4/1998,0,",,E",79,"H,,S",88,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/5/1998,0,",,E",80,"H,,S",89,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/6/1998,0,",,E",81,"H,,S",89,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/7/1998,0,",,E",80,"H,,S",89,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/8/1998,0,",,E",77,"H,,S",83,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/9/1998,0,",,E",77,"H,,S",85,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/10/1998,0,",,E",75,"H,,S",81,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/11/1998,0,",,E",77,"H,,S",83,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/12/1998,0,",,E",76,"H,,S",81,",,E",69,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/13/1998,0,",,E",77,"H,,S",86,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/14/1998,0,",,E",74,"H,,S",82,",,E",69,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/15/1998,0,",,E",74,"H,,S",83,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/16/1998,0,",,E",77,"H,,S",87,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/17/1998,0,",,E",81,"H,,S",92,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/18/1998,0,",,E",77,"H,,S",87,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/19/1998,0,",,E",77,"H,,S",85,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/20/1998,0,",,E",75,"H,,S",83,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/21/1998,0,",,E",76,"H,,S",84,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/22/1998,0,",,E",76,"H,,S",88,",,E",66,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/23/1998,0,",,E",77,"H,,S",85,",,E",66,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/24/1998,0,",,E",79,"H,,S",85,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/25/1998,0,",,E",80,"H,,S",89,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/26/1998,0,",,E",81,"H,,S",91,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/27/1998,0,",,E",82,"H,,S",91,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/28/1998,0,",,E",83,"H,,S",92,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/29/1998,0,",,E",84,"H,,S",92,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/30/1998,0,",,E",86,"H,,S",96,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/1/1998,0,",,E",84,"H,,S",94,",,E",78,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/2/1998,0,",,E",85,"H,,S",95,",,E",75,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/3/1998,0,",,E",90,"H,,S",103,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/4/1998,0,",,E",90,"H,,S",100,",,E",83,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/5/1998,0,",,E",79,"H,,S",89,",,E",75,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/6/1998,0,",,E",78,"H,,S",87,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/7/1998,0,",,E",78,"H,,S",85,",,E",69,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/8/1998,0,",,E",81,"H,,S",90,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/9/1998,0,",,E",81,"H,,S",91,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/10/1998,0,",,E",75,"H,,S",85,",,E",69,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/11/1998,0,",,E",77,"H,,S",87,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/12/1998,0,",,E",80,"H,,S",90,",,E",69,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/13/1998,0,",,E",83,"H,,S",94,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/14/1998,0,",,E",85,"H,,S",96,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/15/1998,0,",,E",83,"H,,S",90,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/16/1998,0,",,E",85,"H,,S",92,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/17/1998,0,",,E",81,"H,,S",90,",,E",75,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/18/1998,0,",,E",83,"H,,S",91,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/19/1998,0,",,E",84,"H,,S",92,",,E",77,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/20/1998,0,",,E",83,"H,,S",93,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/21/1998,0,",,E",83,"H,,S",92,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/22/1998,0,",,E",87,"H,,S",95,",,E",78,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/23/1998,0,",,E",89,"H,,S",97,",,E",78,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/24/1998,0,",,E",89,"H,,S",98,",,E",80,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/25/1998,0,",,E",91,"H,,S",99,",,E",82,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/26/1998,0,",,E",91,"H,,S",99,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/27/1998,0,",,E",92,"H,,S",101,",,E",78,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/28/1998,0,",,E",92,"H,,S",103,",,E",81,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/29/1998,0,",,E",85,"H,,S",96,",,E",75,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/30/1998,0,",,E",87,"H,,S",97,",,E",77,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/31/1998,0,",,E",90,"H,,S",99,",,E",82,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/1/1998,0,",,E",91,"H,,S",99,",,E",83,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/2/1998,0,",,E",91,"H,,S",99,",,E",80,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/3/1998,0,",,E",93,"H,,S",103,",,E",82,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/4/1998,0,",,E",94,"H,,S",103,",,E",83,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/5/1998,0,",,E",94,"H,,S",103,",,E",84,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/6/1998,0,",,E",91,"H,,S",98,",,E",83,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/7/1998,0,",,E",87,"H,,S",92,",,E",79,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/8/1998,0,",,E",88,"H,,S",97,",,E",79,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/9/1998,0,",,E",87,"H,,S",96,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/10/1998,0,",,E",87,"H,,S",97,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/11/1998,0,",,E",86,"H,,S",93,",,E",80,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/12/1998,0,",,E",85,"H,,S",94,",,E",78,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/13/1998,0,",,E",83,"H,,S",89,",,E",78,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/14/1998,0,",,E",82,"H,,S",90,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/15/1998,0,",,E",82,"H,,S",90,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/16/1998,0,",,E",87,"H,,S",95,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/17/1998,0,",,E",86,"H,,S",93,",,E",78,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/18/1998,0,",,E",81,"H,,S",89,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/19/1998,0,",,E",82,"H,,S",91,",,E",71,",,E"
